mode,target_rate,mean_kendall_tau,median_kendall_tau,ci_lower,ci_upper
clean_reference,0.0,0.33333333333333326,0.3333333333333333,0.3333333333333333,0.3333333333333333
leakage_curve,0.0,0.36319999999999997,0.3333333333333333,-0.06666666666666665,0.8666666666666666
leakage_curve,0.05,0.33853333333333335,0.3333333333333333,-0.06666666666666665,0.8666666666666666
leakage_curve,0.1,0.33653333333333335,0.3333333333333333,-0.06666666666666665,0.8666666666666666
leakage_curve,0.25,0.33213333333333334,0.3333333333333333,-0.2,0.8666666666666666
leakage_curve,0.5,0.31693333333333334,0.3333333333333333,-0.2,0.7333333333333333
leakage_curve,0.75,0.35266666666666663,0.3333333333333333,-0.06666666666666665,0.8666666666666666
leakage_curve,observed,0.33773333333333333,0.3333333333333333,-0.06666666666666665,0.7333333333333333
observed_composition,observed,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
random_matched_control,0.0,0.4586666666666666,0.4666666666666666,-0.06666666666666665,0.8666666666666666
random_matched_control,0.05,0.45039999999999997,0.4666666666666666,-0.2,0.8666666666666666
random_matched_control,0.1,0.44759999999999994,0.4666666666666666,-0.2,0.8666666666666666
random_matched_control,0.25,0.44266666666666665,0.4666666666666666,-0.2,0.8666666666666666
random_matched_control,0.5,0.43679999999999997,0.4666666666666666,-0.2,0.8666666666666666
random_matched_control,0.75,0.4585333333333333,0.4666666666666666,-0.06666666666666665,0.8666666666666666
random_matched_control,observed,0.42879999999999996,0.4666666666666666,-0.2,0.8666666666666666
