mode,target_rate,mean_kendall_tau,median_kendall_tau,ci_lower,ci_upper
clean_reference,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
leakage_curve,0.0,0.6897236269120269,0.7333333333333333,-0.2,0.9999999999999999
leakage_curve,0.05,0.6552899589028568,0.7333333333333333,-0.3333333333333333,0.9999999999999999
leakage_curve,0.1,0.6211942320337746,0.7333333333333333,-0.41403933560541256,0.9999999999999999
leakage_curve,0.25,0.5356133138533884,0.6900655593423543,-0.4666666666666666,0.9999999999999999
leakage_curve,0.5,0.30214718090807696,0.3333333333333333,-0.6,0.9999999999999999
leakage_curve,0.75,0.04484260251896805,-0.06666666666666665,-0.4666666666666666,0.8666666666666666
leakage_curve,observed,0.558246795786448,0.6900655593423543,-0.4666666666666666,0.9999999999999999
observed_composition,observed,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
random_matched_control,0.0,0.5479508536961147,0.6900655593423543,-0.4666666666666666,0.9999999999999999
random_matched_control,0.05,0.5635501749908769,0.7333333333333333,-0.4666666666666666,0.9999999999999999
random_matched_control,0.1,0.553318994114269,0.7333333333333333,-0.5520524474738833,0.9999999999999999
random_matched_control,0.25,0.5692374829408307,0.7333333333333333,-0.4666666666666666,0.9999999999999999
random_matched_control,0.5,0.5656320949607343,0.7333333333333333,-0.4666666666666666,0.9999999999999999
random_matched_control,0.75,0.57890883529744,0.7333333333333333,-0.4666666666666666,0.9999999999999999
random_matched_control,observed,0.5427756272361994,0.6900655593423543,-0.4666666666666666,0.9999999999999999
