metric,group,label,count,fraction,value
rows_total,,,1119,1.0,1119.0
rows_train,train,,893,0.7980339588918678,893.0
rows_valid,valid,,113,0.10098302055406613,113.0
rows_test,test,,113,0.10098302055406613,113.0
valid_molecules,,,1119,1.0,1119.0
test_label_conflicts,,,0,0.0,0.0
exact_test_leaks,,,2,0.017699115044247787,2.0
near_train_analogues,,,12,0.10619469026548672,12.0
same_scaffold_test_molecules,,,58,0.5132743362831859,58.0
audit_clean_test_molecules,,,46,0.40707964601769914,46.0
audit_group_count,same_scaffold,,55,0.48672566371681414,55.0
audit_group_count,audit_clean,,46,0.40707964601769914,46.0
audit_group_count,near_train_analogue,,10,0.08849557522123894,10.0
audit_group_count,exact_leak,,2,0.017699115044247787,2.0
label_distribution_by_audit_group,audit_clean,-8.23,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-6.29,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-5.507000000000001,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-5.24,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-5.14,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-4.81,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-4.28,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-4.22,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-3.685,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-3.61,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-3.37,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-3.11,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-3.091,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-3.083,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-2.68,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-2.56,2,0.043478260869565216,2.0
label_distribution_by_audit_group,audit_clean,-2.51,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-2.46,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-2.36,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-2.296,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-2.18,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-2.17,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-2.15,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-2.06,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-2.0,2,0.043478260869565216,2.0
label_distribution_by_audit_group,audit_clean,-1.96,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-1.91,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-1.75,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-1.62,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-1.52,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-1.37,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-1.28,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-1.22,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-1.09,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-1.06,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-0.98,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-0.85,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-0.78,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-0.62,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-0.49,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,-0.47,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,0.15,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,0.26,1,0.021739130434782608,1.0
label_distribution_by_audit_group,audit_clean,1.57,1,0.021739130434782608,1.0
